unit_number,time_cycles,condition_id,PC1,PC2
64.0,39.0,1.0,-2.1709745,-0.3808687
64.0,40.0,1.0,-2.586033,-0.18396294
64.0,41.0,1.0,-2.2719715,-0.12746325
64.0,42.0,1.0,-1.9895554,-0.28151903
64.0,43.0,1.0,-2.5267155,-0.4949378
64.0,44.0,1.0,-1.8956065,-1.3287258
64.0,45.0,1.0,-1.6543089,-0.80539584
64.0,46.0,1.0,-3.323578,-0.018769503
64.0,47.0,1.0,-2.7014406,0.2997226
64.0,48.0,1.0,-1.951199,-0.7518858
64.0,49.0,1.0,-1.6458768,-0.15284157
64.0,50.0,1.0,-3.3582852,-0.92909837
64.0,51.0,1.0,-2.0943065,-0.7213955
64.0,52.0,1.0,-2.5998387,-0.8364152
64.0,53.0,1.0,-1.5581489,-0.23120251
64.0,54.0,1.0,-1.715891,-1.4260215
64.0,55.0,1.0,-4.107375,0.32805765
64.0,56.0,1.0,-2.5670767,-0.52827644
64.0,57.0,1.0,-1.8135831,-0.769194
64.0,58.0,1.0,-1.0042942,-0.56423295
64.0,59.0,1.0,-2.8521318,0.43725
64.0,60.0,1.0,-2.0122676,-0.15534008
64.0,61.0,1.0,-2.3910708,-0.6948073
64.0,62.0,1.0,-3.4209237,-0.05536148
64.0,63.0,1.0,-2.3740354,-0.018354684
64.0,64.0,1.0,-2.3873851,0.2871366
64.0,65.0,1.0,-1.9457581,-0.4626269
64.0,66.0,1.0,-1.0843122,-0.45435324
64.0,67.0,1.0,-2.796617,0.7184862
64.0,68.0,1.0,-3.1952803,-0.7983098
64.0,69.0,1.0,-2.5888093,-0.44889787
64.0,70.0,1.0,-0.8258114,-1.4225771
64.0,71.0,1.0,-2.0470967,-0.11342394
64.0,72.0,1.0,-2.0943892,-0.12223005
64.0,73.0,1.0,-2.6307282,-0.12033203
64.0,74.0,1.0,-1.787075,-0.5486194
64.0,75.0,1.0,-2.2499642,0.5526772
64.0,76.0,1.0,-1.4055448,-1.328781
64.0,77.0,1.0,-1.0771315,-0.57421744
64.0,78.0,1.0,-1.3366497,-0.34292898
64.0,79.0,1.0,-2.8355086,0.42946655
64.0,80.0,1.0,-2.300499,0.043013647
64.0,81.0,1.0,-2.8757958,0.7241777
64.0,82.0,1.0,-2.2113438,-0.28592297
64.0,83.0,1.0,-2.321259,0.37040216
64.0,84.0,1.0,-2.1647112,-0.32655463
64.0,85.0,1.0,-1.2843132,-0.5119238
64.0,86.0,1.0,-2.1357434,-0.25226316
64.0,87.0,1.0,-1.5144734,-0.93093216
64.0,88.0,1.0,-1.832835,-0.38457748
64.0,89.0,1.0,-1.6938103,-0.14873064
64.0,90.0,1.0,-0.57123184,-0.7600608
64.0,91.0,1.0,-2.1088605,0.41337734
64.0,92.0,1.0,-0.42462158,-0.5675962
64.0,93.0,1.0,-1.6897113,-0.20020962
64.0,94.0,1.0,-1.7710998,0.14841843
64.0,95.0,1.0,-0.48985147,0.017893553
64.0,96.0,1.0,-1.9008126,0.02549842
64.0,97.0,1.0,-2.17201,0.382817
64.0,98.0,1.0,-1.2285838,-1.0134745
64.0,99.0,1.0,-1.896707,-0.529053
64.0,100.0,1.0,-1.8938864,0.7107221
64.0,101.0,1.0,-1.0322921,-0.03640923
64.0,102.0,1.0,-2.3276749,0.011705399
64.0,103.0,1.0,-1.9461304,-0.40530446
64.0,104.0,1.0,-1.7711161,-1.431392
64.0,105.0,1.0,-1.3018372,-0.4801651
64.0,106.0,1.0,-0.29617023,-0.66083515
64.0,107.0,1.0,-0.9967699,-0.5111704
64.0,108.0,1.0,-0.5249903,-0.65334296
64.0,109.0,1.0,0.018694162,-0.70623577
64.0,110.0,1.0,-1.2543228,-0.006481722
64.0,111.0,1.0,-0.29096675,-1.1304412
64.0,112.0,1.0,-2.0628097,-0.5982082
64.0,113.0,1.0,-1.5016054,-0.45407155
64.0,114.0,1.0,-2.223629,0.4859638
64.0,115.0,1.0,-2.4433556,0.22137727
64.0,116.0,1.0,-0.29874516,-1.5417055
64.0,117.0,1.0,-1.271203,0.591937
64.0,118.0,1.0,-0.87589884,-0.52799153
64.0,119.0,1.0,-1.5078042,-0.6906636
64.0,120.0,1.0,-1.90844,0.07067953
64.0,121.0,1.0,-2.6604984,-0.6690661
64.0,122.0,1.0,-0.023558855,0.49341378
64.0,123.0,1.0,-0.5590284,-0.05706066
64.0,124.0,1.0,-1.5389767,0.4179873
64.0,125.0,1.0,-1.0148976,0.033805415
64.0,126.0,1.0,0.24255157,-0.0093261
64.0,127.0,1.0,-0.42756152,-0.50986385
64.0,128.0,1.0,-0.9694543,-1.5053842
64.0,129.0,1.0,-0.92698026,-0.2601984
64.0,130.0,1.0,-0.66425276,-0.48898122
64.0,131.0,1.0,-0.16972804,-0.2475158
64.0,132.0,1.0,-0.44127178,-0.3812584
64.0,133.0,1.0,-1.9432993,0.33155057
64.0,134.0,1.0,-1.229167,-0.64537334
64.0,135.0,1.0,-0.6541605,-0.34323254
64.0,136.0,1.0,-0.7458484,-0.34264383
64.0,137.0,1.0,-1.7665882,0.6445116
64.0,138.0,1.0,-1.8245426,0.8321054
64.0,139.0,1.0,-0.037940025,0.9626583
64.0,140.0,1.0,-0.5513439,-0.8968774
64.0,141.0,1.0,-1.0996304,-0.29780087
64.0,142.0,1.0,-0.97093797,-0.057211816
64.0,143.0,1.0,-1.0086927,-0.17070565
64.0,144.0,1.0,-0.31054807,-0.66041374
64.0,145.0,1.0,-1.6064172,0.052031964
64.0,146.0,1.0,-1.4257938,-0.040712893
64.0,147.0,1.0,-0.886359,-0.1351775
64.0,148.0,1.0,-0.048184156,-0.59116244
64.0,149.0,1.0,-1.110559,0.024552613
64.0,150.0,1.0,-0.33611822,-0.76339173
64.0,151.0,1.0,-0.6974375,0.631138
64.0,152.0,1.0,-0.22343874,-0.8270695
64.0,153.0,1.0,0.20005608,0.6900958
64.0,154.0,1.0,0.57812524,-1.3482873
64.0,155.0,1.0,-0.4390831,0.31403095
64.0,156.0,1.0,1.0564158,-0.45858756
64.0,157.0,1.0,0.037899256,-0.66051316
64.0,158.0,1.0,-0.25385547,-0.40729925
64.0,159.0,1.0,-0.08323169,0.5875455
64.0,160.0,1.0,-0.21182084,-0.9668739
64.0,161.0,1.0,0.013143063,-0.6406032
64.0,162.0,1.0,0.9982121,-0.43168482
64.0,163.0,1.0,0.41474152,0.14857823
64.0,164.0,1.0,-0.5893812,0.15234582
64.0,165.0,1.0,-0.54962397,0.07262218
64.0,166.0,1.0,-0.10637164,0.23561159
64.0,167.0,1.0,0.09144735,0.055983216
64.0,168.0,1.0,-0.11252284,-0.89730847
64.0,169.0,1.0,0.7477906,0.2857066
64.0,170.0,1.0,0.362751,0.65745234
64.0,171.0,1.0,1.8848021,-1.0627503
64.0,172.0,1.0,0.9427626,-0.17764345
64.0,173.0,1.0,0.48866272,0.6650672
64.0,174.0,1.0,1.080178,-0.49496707
64.0,175.0,1.0,1.1020482,-0.19619516
64.0,176.0,1.0,0.83901024,-0.24073958
64.0,177.0,1.0,1.8001163,-0.7060367
64.0,178.0,1.0,0.6813669,0.04800579
64.0,179.0,1.0,1.4193928,-0.9221674
64.0,180.0,1.0,1.4253933,0.088345446
64.0,181.0,1.0,1.575505,-0.05652818
64.0,182.0,1.0,1.1964037,0.014743477
64.0,183.0,1.0,0.78170896,-0.08420873
64.0,184.0,1.0,0.5075629,-0.0038897097
64.0,185.0,1.0,2.2723315,-0.12655833
64.0,186.0,1.0,1.1028669,-0.65366757
64.0,187.0,1.0,1.063865,-0.40056625
64.0,188.0,1.0,0.34530997,0.31120914
64.0,189.0,1.0,1.6235368,0.14929183
64.0,190.0,1.0,0.9938543,0.24653217
64.0,191.0,1.0,0.44188356,-0.17046767
64.0,192.0,1.0,2.862117,-0.42224732
64.0,193.0,1.0,0.93523717,0.77382386
64.0,194.0,1.0,0.9149902,-0.37415
64.0,195.0,1.0,3.5284855,-1.1515818
64.0,196.0,1.0,1.1094577,0.7051121
64.0,197.0,1.0,0.5452633,0.32283828
64.0,198.0,1.0,2.1178405,-0.47430965
64.0,199.0,1.0,2.445451,-0.15725365
64.0,200.0,1.0,1.6854055,-0.902195
64.0,201.0,1.0,1.6631944,0.692865
64.0,202.0,1.0,2.6586726,-0.29931387
64.0,203.0,1.0,1.2553566,-0.11052343
64.0,204.0,1.0,2.1610544,-0.7543322
64.0,205.0,1.0,1.7014363,-0.24152032
64.0,206.0,1.0,3.5035408,-0.52311957
64.0,207.0,1.0,2.2951624,-0.18744764
64.0,208.0,1.0,2.7926738,1.422895
64.0,209.0,1.0,3.4493787,0.2914233
64.0,210.0,1.0,2.520559,0.1882249
64.0,211.0,1.0,3.1397245,0.6238059
64.0,212.0,1.0,1.6838648,0.55997586
64.0,213.0,1.0,2.9099185,0.8750783
64.0,214.0,1.0,1.7145865,1.0197126
64.0,215.0,1.0,3.781677,0.36947468
64.0,216.0,1.0,4.159668,-0.27392307
64.0,217.0,1.0,4.6816244,0.64827037
64.0,218.0,1.0,2.8080218,0.13615824
64.0,219.0,1.0,4.6372223,0.64965105
64.0,220.0,1.0,4.447089,-0.16795883
64.0,221.0,1.0,3.9234846,0.5853836
64.0,222.0,1.0,4.298934,0.64548206
64.0,223.0,1.0,3.078531,0.18572444
64.0,224.0,1.0,4.3823586,0.728212
64.0,225.0,1.0,5.282486,-0.40577242
64.0,226.0,1.0,5.3978014,0.77173674
64.0,227.0,1.0,4.635152,0.15841098
64.0,228.0,1.0,4.232562,0.3139715
64.0,229.0,1.0,5.4307117,0.025930345
64.0,230.0,1.0,5.2972946,0.07807253
64.0,231.0,1.0,5.1971035,0.19715798
64.0,232.0,1.0,3.9613092,0.6991377
64.0,233.0,1.0,6.8433847,-0.06849247
64.0,234.0,1.0,5.19715,0.004788682
64.0,235.0,1.0,5.313321,-0.024708524
64.0,236.0,1.0,4.630373,0.8872001
64.0,237.0,1.0,6.096011,0.056208894
64.0,238.0,1.0,5.6672363,-0.124362886
64.0,239.0,1.0,4.3891163,0.23418409
64.0,240.0,1.0,7.542036,-0.81274235
64.0,241.0,1.0,4.8799334,0.818902
64.0,242.0,1.0,6.0409956,0.22870243
64.0,243.0,1.0,4.0679255,1.4572822
64.0,244.0,1.0,4.7857523,-0.1761249
64.0,245.0,1.0,6.2697773,-0.10042456
64.0,246.0,1.0,7.1186476,0.3641972
64.0,247.0,1.0,5.8243246,0.8802358
64.0,248.0,1.0,6.316963,-0.18018469
64.0,249.0,1.0,6.456394,0.9402658
64.0,250.0,1.0,5.4874916,1.0007256
64.0,251.0,1.0,6.6400948,0.58713365
64.0,252.0,1.0,8.165217,-0.2817832
64.0,253.0,1.0,7.7102594,1.1506397
64.0,254.0,1.0,8.111684,1.7532238
64.0,255.0,1.0,7.871974,0.27762002
64.0,256.0,1.0,7.239764,0.83423436
64.0,257.0,1.0,8.854442,-0.037155613
64.0,258.0,1.0,7.489977,0.34828776
64.0,259.0,1.0,7.654236,-0.3390241
64.0,260.0,1.0,8.849632,0.9572263
64.0,261.0,1.0,8.946775,0.9254751
64.0,262.0,1.0,8.23101,0.9064747
64.0,263.0,1.0,8.09776,0.7523936
64.0,264.0,1.0,8.556985,0.06203568
64.0,265.0,1.0,8.513199,1.8650974
64.0,266.0,1.0,9.740415,1.0344125
64.0,267.0,1.0,9.925513,1.6521503
64.0,268.0,1.0,9.710244,0.67227066
64.0,269.0,1.0,9.509059,1.0319434
64.0,270.0,1.0,9.764708,2.23896
64.0,271.0,1.0,11.225222,0.49991488
64.0,272.0,1.0,10.434737,1.3658187
64.0,273.0,1.0,10.724006,0.3489377
64.0,274.0,1.0,10.370988,2.19843
64.0,275.0,1.0,10.168964,1.6312528
64.0,276.0,1.0,10.684367,1.8500866
64.0,277.0,1.0,11.575967,0.47929242
64.0,278.0,1.0,11.660532,0.5834727
64.0,279.0,1.0,11.928919,1.8832921
64.0,280.0,1.0,11.991041,0.5308557
64.0,281.0,1.0,11.717625,1.2192802
64.0,282.0,1.0,12.082515,1.1317294
64.0,283.0,1.0,12.896001,2.037663
65.0,1.0,1.0,-5.51734,1.6547438
65.0,2.0,1.0,-5.834256,3.0267181
65.0,3.0,1.0,-6.122865,2.2005372
65.0,4.0,1.0,-3.9388275,2.5296438
65.0,5.0,1.0,-4.695528,2.6724687
65.0,6.0,1.0,-5.5087337,1.92373
65.0,7.0,1.0,-4.556197,1.4820997
65.0,8.0,1.0,-5.8035746,2.1216257
65.0,9.0,1.0,-4.415487,2.5376081
65.0,10.0,1.0,-3.5356786,1.9069465
65.0,11.0,1.0,-4.8638296,2.4835024
65.0,12.0,1.0,-5.571834,2.331961
65.0,13.0,1.0,-5.731675,2.818064
65.0,14.0,1.0,-3.6238618,1.4399118
65.0,15.0,1.0,-4.9703727,2.2064364
65.0,16.0,1.0,-5.0801616,1.7727569
65.0,17.0,1.0,-4.867245,2.969822
65.0,18.0,1.0,-5.4733067,2.6674836
65.0,19.0,1.0,-6.284343,2.7341483
65.0,20.0,1.0,-5.872162,1.3972133
65.0,21.0,1.0,-4.530251,2.3764958
65.0,22.0,1.0,-4.423151,2.200422
65.0,23.0,1.0,-3.4757361,1.7570355
65.0,24.0,1.0,-4.92668,0.9988682
65.0,25.0,1.0,-5.633195,2.3481395
65.0,26.0,1.0,-6.2261877,2.394847
65.0,27.0,1.0,-4.929075,1.8029398
65.0,28.0,1.0,-4.8658752,2.030282
65.0,29.0,1.0,-5.1835628,2.747376
65.0,30.0,1.0,-4.8316708,1.2402043
65.0,31.0,1.0,-4.747161,1.9645499
65.0,32.0,1.0,-4.0971236,1.9954128
65.0,33.0,1.0,-5.5314007,1.690273
65.0,34.0,1.0,-4.513707,1.6014255
65.0,35.0,1.0,-5.0748415,2.5492518
65.0,36.0,1.0,-4.293719,1.4815129
65.0,37.0,1.0,-5.6837764,2.405891
65.0,38.0,1.0,-3.4588895,0.9757551
65.0,39.0,1.0,-5.3771405,1.6707138
65.0,40.0,1.0,-5.769041,1.8480583
65.0,41.0,1.0,-5.1771035,0.8902638
65.0,42.0,1.0,-4.4347005,0.43242192
65.0,43.0,1.0,-3.1770155,1.0721483
65.0,44.0,1.0,-5.521656,2.8464
65.0,45.0,1.0,-5.4568167,2.0821931
65.0,46.0,1.0,-3.9814582,1.2185227
65.0,47.0,1.0,-5.9787297,1.8924184
65.0,48.0,1.0,-4.0048776,1.4426297
65.0,49.0,1.0,-4.554634,2.384507
65.0,50.0,1.0,-5.1935506,1.6650865
65.0,51.0,1.0,-4.908847,1.6323019
65.0,52.0,1.0,-5.130203,1.5867113
65.0,53.0,1.0,-4.646751,0.9689232
65.0,54.0,1.0,-4.043699,1.7633253
65.0,55.0,1.0,-3.586436,2.1501074
65.0,56.0,1.0,-4.743272,2.514691
65.0,57.0,1.0,-3.648296,0.17593877
65.0,58.0,1.0,-4.555864,2.1226196
65.0,59.0,1.0,-4.7410254,0.9459151
65.0,60.0,1.0,-3.9987063,0.9238583
65.0,61.0,1.0,-5.165702,0.9267545
65.0,62.0,1.0,-3.969122,1.5303646
65.0,63.0,1.0,-5.091894,1.1999037
65.0,64.0,1.0,-4.3874016,2.0758498
65.0,65.0,1.0,-4.344895,1.1133268
65.0,66.0,1.0,-2.9860287,0.8090744
65.0,67.0,1.0,-4.0863047,1.218474
65.0,68.0,1.0,-4.624082,1.3412784
65.0,69.0,1.0,-4.289521,1.9822278
65.0,70.0,1.0,-3.80133,1.6741877
65.0,71.0,1.0,-2.2995648,0.49856722
65.0,72.0,1.0,-3.9131224,0.5217035
65.0,73.0,1.0,-5.036413,1.4536846
65.0,74.0,1.0,-3.4401393,1.1718743
65.0,75.0,1.0,-3.3917496,1.1980686
65.0,76.0,1.0,-4.0982604,1.0647202
65.0,77.0,1.0,-3.2891738,1.5566784
65.0,78.0,1.0,-3.9712417,0.24857824
65.0,79.0,1.0,-3.0818162,0.38704342
65.0,80.0,1.0,-4.1902685,0.7127898
65.0,81.0,1.0,-3.6154618,0.7111635
65.0,82.0,1.0,-2.1473029,0.48218966
65.0,83.0,1.0,-3.660311,0.17910032
65.0,84.0,1.0,-4.1357074,0.97384953
65.0,85.0,1.0,-3.6901865,0.4779282
65.0,86.0,1.0,-3.4060252,0.63798666
65.0,87.0,1.0,-2.5746334,0.6935006
65.0,88.0,1.0,-2.9062614,1.4715109
65.0,89.0,1.0,-3.3579392,0.5810323
65.0,90.0,1.0,-3.9212441,0.96848774
65.0,91.0,1.0,-3.70312,1.0719603
65.0,92.0,1.0,-1.9881874,-0.100970864
65.0,93.0,1.0,-3.296235,0.19059224
65.0,94.0,1.0,-2.9812534,0.5592541
65.0,95.0,1.0,-2.6341577,-0.18622935
65.0,96.0,1.0,-3.398467,1.0224919
65.0,97.0,1.0,-2.373811,-0.40470418
65.0,98.0,1.0,-2.9239564,-0.58226395
65.0,99.0,1.0,-1.1371659,-0.5263896
65.0,100.0,1.0,-2.8854957,-0.07338485
65.0,101.0,1.0,-2.9907165,-1.1420151
65.0,102.0,1.0,-1.180236,-0.78629744
65.0,103.0,1.0,-2.8377614,-0.7187464
65.0,104.0,1.0,-2.1525216,-0.8396021
65.0,105.0,1.0,-2.382814,-1.0885444
65.0,106.0,1.0,-0.6341584,-0.8144301
65.0,107.0,1.0,-0.45373607,-1.1108862
65.0,108.0,1.0,-1.0781333,-1.0040997
65.0,109.0,1.0,0.30512595,-2.1651905
65.0,110.0,1.0,-1.8486927,-1.6177706
65.0,111.0,1.0,-1.6429431,-0.9211929
65.0,112.0,1.0,-1.24259,-1.0319211
65.0,113.0,1.0,-0.39965677,-2.0881934
65.0,114.0,1.0,-0.8218899,-2.1295662
65.0,115.0,1.0,-0.10059738,-1.7078978
65.0,116.0,1.0,0.023936033,-1.4889163
65.0,117.0,1.0,-0.7924712,-2.4496255
65.0,118.0,1.0,0.09791517,-3.2964194
65.0,119.0,1.0,-0.14420462,-1.3868582
65.0,120.0,1.0,-0.11435914,-2.3058577
65.0,121.0,1.0,0.33128595,-3.704934
65.0,122.0,1.0,-0.41950464,-3.3024695
65.0,123.0,1.0,1.7491524,-3.5173166
65.0,124.0,1.0,1.1923258,-2.3904393
65.0,125.0,1.0,1.0699179,-2.5445173
65.0,126.0,1.0,1.0604861,-3.1014652
65.0,127.0,1.0,1.5715067,-4.7368865
65.0,128.0,1.0,0.08847284,-3.3762817
65.0,129.0,1.0,0.50597715,-3.7745357
65.0,130.0,1.0,2.1402385,-4.876108
65.0,131.0,1.0,2.210282,-4.38656
65.0,132.0,1.0,2.4992373,-4.3783283
65.0,133.0,1.0,1.2919347,-4.2048354
65.0,134.0,1.0,3.7259386,-5.592436
65.0,135.0,1.0,3.8510478,-5.0423894
65.0,136.0,1.0,3.729314,-4.6772046
65.0,137.0,1.0,2.6301458,-5.279443
65.0,138.0,1.0,3.677333,-6.1186647
65.0,139.0,1.0,4.7564774,-6.900994
65.0,140.0,1.0,4.011119,-7.110314
65.0,141.0,1.0,3.9053018,-6.830189
65.0,142.0,1.0,4.769168,-7.0479164
65.0,143.0,1.0,4.7903385,-7.838941
65.0,144.0,1.0,4.8352423,-7.4340906
65.0,145.0,1.0,5.7756424,-7.5662875
65.0,146.0,1.0,5.1243906,-7.8104796
65.0,147.0,1.0,6.489992,-8.289229
65.0,148.0,1.0,6.440626,-7.6107802
65.0,149.0,1.0,7.5087137,-8.920827
65.0,150.0,1.0,6.762555,-8.27855
65.0,151.0,1.0,7.5921497,-9.121995
65.0,152.0,1.0,6.9224386,-8.983846
65.0,153.0,1.0,6.98178,-10.228271
66.0,1.0,1.0,-0.30283594,-1.071664
66.0,2.0,1.0,1.2146342,-1.5638633
66.0,3.0,1.0,0.68361163,-1.6881145
66.0,4.0,1.0,0.2404449,-2.0626292
66.0,5.0,1.0,0.4432714,-2.0673156
66.0,6.0,1.0,0.8604634,-1.1434827
66.0,7.0,1.0,-0.27808928,-0.9990059
66.0,8.0,1.0,1.3498647,-1.8247924
66.0,9.0,1.0,-0.10140133,-1.0496345
66.0,10.0,1.0,0.24840951,-1.8678036
66.0,11.0,1.0,0.009990692,-2.1719167
66.0,12.0,1.0,0.8378134,-1.484248
66.0,13.0,1.0,0.811286,-1.1317334
66.0,14.0,1.0,0.97493815,-1.142684
66.0,15.0,1.0,0.82613873,-1.644169
66.0,16.0,1.0,1.0379269,-1.0981035
66.0,17.0,1.0,0.28276253,-1.0901228
66.0,18.0,1.0,-0.10967541,-0.9056797
66.0,19.0,1.0,-0.004265547,-0.36983356
66.0,20.0,1.0,-0.5736251,-1.3457841
66.0,21.0,1.0,0.4295435,-1.5279295
66.0,22.0,1.0,-0.715323,-1.0202527
66.0,23.0,1.0,0.5322881,-1.4977968
66.0,24.0,1.0,-1.6165477,-0.39683536
66.0,25.0,1.0,1.3276846,-1.3352526
66.0,26.0,1.0,-0.58869815,-1.2609469
66.0,27.0,1.0,0.798331,-1.1406288
66.0,28.0,1.0,-0.2654996,-0.6410425
66.0,29.0,1.0,-0.022707462,-0.965979
66.0,30.0,1.0,0.17932606,-1.6366193
66.0,31.0,1.0,-0.49627304,-0.5986085
66.0,32.0,1.0,-1.2101891,-1.2032262
66.0,33.0,1.0,-1.1026914,-0.99231565
66.0,34.0,1.0,0.7049539,-1.5526245
66.0,35.0,1.0,0.9340575,-1.5621419
66.0,36.0,1.0,-0.55639887,-0.7928697
66.0,37.0,1.0,-0.31554055,-2.7298017
66.0,38.0,1.0,0.9143889,-1.4553545
66.0,39.0,1.0,0.33930612,-0.90890384
66.0,40.0,1.0,0.94351983,-1.4508646
66.0,41.0,1.0,-0.14428782,-2.103186
66.0,42.0,1.0,-0.58428407,-1.4944987
66.0,43.0,1.0,0.28099155,-0.6537124
66.0,44.0,1.0,-0.080435514,-2.1760862
66.0,45.0,1.0,1.2307904,-1.8586531
66.0,46.0,1.0,0.15554643,-1.6630284
66.0,47.0,1.0,0.58676887,-1.1613877
66.0,48.0,1.0,0.31531906,-1.5444487
66.0,49.0,1.0,1.1902521,-1.2863569
66.0,50.0,1.0,-0.64107966,-0.7996291
66.0,51.0,1.0,0.4243114,-1.7924738
66.0,52.0,1.0,-0.4204657,-1.1850721
66.0,53.0,1.0,1.7706492,-2.0534792
66.0,54.0,1.0,0.63803816,-1.5008638
66.0,55.0,1.0,0.4357803,-2.340393
66.0,56.0,1.0,0.51504374,-1.6716979
66.0,57.0,1.0,0.82636523,-1.4983795
66.0,58.0,1.0,-0.015311241,-1.2162827
66.0,59.0,1.0,-0.010838747,-1.1427225
66.0,60.0,1.0,0.013175964,-1.4674499
66.0,61.0,1.0,1.5289176,-2.7056813
66.0,62.0,1.0,-0.60558295,-0.9170655
66.0,63.0,1.0,1.032862,-1.6547842
66.0,64.0,1.0,0.3113072,-1.3440835
66.0,65.0,1.0,1.0054615,-1.8079054
66.0,66.0,1.0,-0.006325245,-1.0505635
66.0,67.0,1.0,0.057363987,-1.0572187
66.0,68.0,1.0,0.73601604,-1.6876192
66.0,69.0,1.0,2.8553574,-1.989841
66.0,70.0,1.0,2.03007,-2.0066748
66.0,71.0,1.0,1.6934497,-1.9481204
66.0,72.0,1.0,1.0208414,-1.4342238
66.0,73.0,1.0,0.32990718,-2.890634
66.0,74.0,1.0,0.6960535,-0.97402084
66.0,75.0,1.0,0.9878795,-2.1477213
66.0,76.0,1.0,1.8511183,-2.2410417
66.0,77.0,1.0,1.9775579,-1.3976682
66.0,78.0,1.0,-0.29599786,-1.5002108
66.0,79.0,1.0,1.4814312,-1.4333009
66.0,80.0,1.0,1.6815073,-2.1523235
66.0,81.0,1.0,0.5961733,-1.27462
66.0,82.0,1.0,1.5880396,-1.6940993
66.0,83.0,1.0,1.4961126,-1.2966288
66.0,84.0,1.0,1.5184219,-1.2408127
66.0,85.0,1.0,0.34343004,-1.3830142
66.0,86.0,1.0,2.1216056,-1.4355997
66.0,87.0,1.0,2.2604105,-2.097202
66.0,88.0,1.0,0.8995049,-1.0442231
66.0,89.0,1.0,1.5674503,-1.9174497
66.0,90.0,1.0,0.91641736,-1.630807
66.0,91.0,1.0,0.8602376,-1.7567174
66.0,92.0,1.0,1.8826001,-2.0491092
66.0,93.0,1.0,1.7839277,-1.9759729
66.0,94.0,1.0,0.80072856,-0.95066464
66.0,95.0,1.0,1.3210938,-1.5166461
66.0,96.0,1.0,1.9920413,-1.6853402
66.0,97.0,1.0,2.7076228,-1.3949224
66.0,98.0,1.0,2.5460637,-2.2163494
66.0,99.0,1.0,3.3882792,-2.2976158
66.0,100.0,1.0,1.5538814,-1.1750216
66.0,101.0,1.0,1.1468432,-1.6732262
66.0,102.0,1.0,2.2196624,-1.980247
66.0,103.0,1.0,0.7230964,-1.7100042
66.0,104.0,1.0,1.5319812,-1.9192469
66.0,105.0,1.0,1.3413527,-1.2407142
66.0,106.0,1.0,2.1312215,-1.721172
66.0,107.0,1.0,1.1534898,-1.7296484
66.0,108.0,1.0,3.6189659,-2.014757
66.0,109.0,1.0,1.7214844,-1.6417453
66.0,110.0,1.0,1.823725,-1.2272362
66.0,111.0,1.0,1.8668282,-1.8389227
66.0,112.0,1.0,2.045386,-2.1006548
66.0,113.0,1.0,2.5896256,-0.84306204
66.0,114.0,1.0,1.387646,-0.91419435
66.0,115.0,1.0,2.9267337,-2.3584924
66.0,116.0,1.0,2.9710882,-2.0500093
66.0,117.0,1.0,0.6809342,-0.57943535
66.0,118.0,1.0,2.9455416,-1.9715111
66.0,119.0,1.0,3.1943996,-2.0925543
66.0,120.0,1.0,3.8041317,-2.340421
66.0,121.0,1.0,2.3634808,-2.064793
66.0,122.0,1.0,1.1251371,-1.3213235
66.0,123.0,1.0,2.508557,-1.643952
66.0,124.0,1.0,3.4704015,-3.1013858
66.0,125.0,1.0,2.7344906,-1.6780214
66.0,126.0,1.0,3.0384252,-2.10586
66.0,127.0,1.0,3.6879194,-2.5592785
66.0,128.0,1.0,3.0974538,-1.6622053
66.0,129.0,1.0,1.6304138,-2.1458316
66.0,130.0,1.0,2.344035,-1.1224147
66.0,131.0,1.0,2.2032788,-2.1543028
66.0,132.0,1.0,2.933233,-2.622556
66.0,133.0,1.0,4.272504,-2.4295397
66.0,134.0,1.0,3.6888034,-1.2858313
66.0,135.0,1.0,3.3045623,-1.7543093
66.0,136.0,1.0,2.6658967,-0.739455
66.0,137.0,1.0,2.421662,-2.3716245
66.0,138.0,1.0,2.285075,-1.9632077
66.0,139.0,1.0,3.091409,-2.0536036
66.0,140.0,1.0,2.5727541,-1.6752988
66.0,141.0,1.0,3.5281847,-2.2974188
66.0,142.0,1.0,3.0637228,-1.0493257
66.0,143.0,1.0,3.7372773,-2.3508825
66.0,144.0,1.0,4.372182,-2.9086368
66.0,145.0,1.0,2.776107,-1.0802132
66.0,146.0,1.0,4.6013155,-2.321758
66.0,147.0,1.0,4.231406,-2.0060673
66.0,148.0,1.0,3.5799987,-1.7347716
66.0,149.0,1.0,3.302922,-1.5934693
66.0,150.0,1.0,4.4227915,-2.1974204
66.0,151.0,1.0,4.584566,-1.8642833
66.0,152.0,1.0,4.506214,-2.1751342
66.0,153.0,1.0,4.478116,-1.8361397
66.0,154.0,1.0,4.1954956,-1.5730397
66.0,155.0,1.0,4.193617,-2.8545392
66.0,156.0,1.0,4.518629,-2.5201685
66.0,157.0,1.0,4.827424,-2.515745
66.0,158.0,1.0,5.282487,-2.387766
66.0,159.0,1.0,5.0512123,-2.153922
66.0,160.0,1.0,5.1858816,-1.7330226
66.0,161.0,1.0,5.079829,-1.0396221
66.0,162.0,1.0,5.2875423,-2.3145874
66.0,163.0,1.0,5.2718887,-2.4717307
66.0,164.0,1.0,6.289215,-2.96568
66.0,165.0,1.0,5.749544,-2.6482835
66.0,166.0,1.0,5.2127304,-2.828904
66.0,167.0,1.0,5.9529247,-2.6844246
